Date,Time,RMS(mV),Activation(%),MDF(Hz),Fatigue(%),Quality
2026-07-11,'17:50:29.364',1267.892,0.0,132.6,0.0,3
2026-07-11,'17:50:29.464',1312.968,0.0,102.8,0.0,3
2026-07-11,'17:50:29.564',1348.831,0.0,83.6,0.0,3
2026-07-11,'17:50:29.664',1043.367,0.0,72.4,0.0,3
2026-07-11,'17:50:29.763',913.256,0.0,64.6,0.0,3
2026-07-11,'17:50:29.862',849.895,0.0,60.8,0.0,3
2026-07-11,'17:50:29.963',802.778,0.0,73.6,0.0,3
2026-07-11,'17:50:30.064',730.161,0.0,84.6,0.0,3
2026-07-11,'17:50:30.164',697.870,0.0,94.2,0.0,3
2026-07-11,'17:50:30.779',684.411,0.0,102.4,0.0,3
2026-07-11,'17:50:30.801',684.300,0.0,109.4,0.0,3
2026-07-11,'17:50:30.899',792.164,0.0,114.6,0.0,3
2026-07-11,'17:50:30.999',846.758,0.0,93.2,0.0,3
2026-07-11,'17:50:31.100',858.855,0.0,101.0,0.0,3
2026-07-11,'17:50:31.200',762.513,0.0,108.0,0.0,3
2026-07-11,'17:50:31.300',725.595,0.0,114.3,0.0,3
2026-07-11,'17:50:31.399',743.710,0.0,92.9,0.0,3
2026-07-11,'17:50:31.500',748.696,0.0,100.1,0.0,3
2026-07-11,'17:50:31.599',727.041,0.0,107.2,0.0,3
2026-07-11,'17:50:32.920',1321.381,0.0,112.8,0.0,3
2026-07-11,'17:50:32.941',1329.543,0.0,116.8,0.0,3
2026-07-11,'17:50:33.040',1564.170,0.0,93.0,0.0,3
2026-07-11,'17:50:33.140',1650.084,0.0,77.7,0.0,3
2026-07-11,'17:50:33.241',1322.729,0.0,67.6,0.0,3
2026-07-11,'17:50:33.341',994.197,0.0,61.9,0.0,3
2026-07-11,'17:50:33.441',825.230,0.0,74.5,0.0,3
2026-07-11,'17:50:33.540',721.133,0.0,85.5,0.0,3
2026-07-11,'17:50:33.640',655.649,0.0,94.8,0.0,3
2026-07-11,'17:50:33.741',637.280,0.0,102.8,0.0,3
2026-07-11,'17:50:34.356',687.279,0.0,109.9,0.0,3
2026-07-11,'17:50:34.378',687.399,0.0,115.8,0.0,3
2026-07-11,'17:50:34.478',754.276,0.0,120.5,0.0,3
2026-07-11,'17:50:34.577',730.781,0.0,123.9,0.0,3
2026-07-11,'17:50:34.677',676.648,0.0,127.6,0.0,3
2026-07-11,'17:50:34.778',627.289,0.0,130.7,0.0,3
2026-07-11,'17:50:34.878',668.851,0.0,133.6,0.0,3
2026-07-11,'17:50:34.978',771.655,0.0,135.8,0.0,3
2026-07-11,'17:50:35.077',793.555,0.0,137.1,0.0,3
2026-07-11,'17:50:35.178',734.762,0.0,138.5,0.0,3
2026-07-11,'17:50:36.293',1308.105,0.0,113.6,0.0,3
2026-07-11,'17:50:36.313',1313.556,0.0,96.4,0.0,3
2026-07-11,'17:50:36.414',1416.767,0.0,79.5,0.0,3
2026-07-11,'17:50:36.514',1507.007,0.0,68.4,0.0,3
2026-07-11,'17:50:36.613',1173.978,0.0,62.1,0.0,3
2026-07-11,'17:50:36.713',918.051,0.0,74.4,0.0,3
2026-07-11,'17:50:36.813',752.393,0.0,85.1,0.0,3
2026-07-11,'17:50:36.914',666.488,0.0,94.3,0.0,3
2026-07-11,'17:50:37.014',681.345,0.0,102.6,0.0,3
2026-07-11,'17:50:37.114',754.642,0.0,109.5,0.0,3
2026-07-11,'17:50:37.729',802.875,0.0,114.6,0.0,3
2026-07-11,'17:50:37.750',802.919,0.0,119.0,0.0,3
2026-07-11,'17:50:37.850',979.748,0.0,122.4,0.0,3
2026-07-11,'17:50:37.950',954.742,0.0,97.1,0.0,3
2026-07-11,'17:50:38.050',923.285,0.0,80.8,0.0,3
2026-07-11,'17:50:38.150',797.859,0.0,91.1,0.0,3
2026-07-11,'17:50:38.249',741.281,0.0,99.4,0.0,3
2026-07-11,'17:50:38.349',756.146,0.0,106.5,0.0,3
2026-07-11,'17:50:38.449',695.913,0.0,112.7,0.0,3
2026-07-11,'17:50:38.550',627.614,0.0,118.2,0.0,3
2026-07-11,'17:50:39.666',1323.702,0.0,98.4,0.0,3
2026-07-11,'17:50:39.688',1331.012,0.0,85.0,0.0,3
2026-07-11,'17:50:39.786',1551.123,0.0,72.4,0.0,3
2026-07-11,'17:50:39.886',1650.064,0.0,64.0,0.0,3
2026-07-11,'17:50:39.986',1310.163,0.0,58.7,0.0,3
2026-07-11,'17:50:40.087',976.687,0.0,55.8,0.0,3
2026-07-11,'17:50:40.187',810.825,0.0,69.5,0.0,3
2026-07-11,'17:50:40.287',705.424,0.0,81.3,0.0,3
2026-07-11,'17:50:40.386',681.763,0.0,91.2,0.0,3
2026-07-11,'17:50:40.486',683.002,0.0,99.6,0.0,3
2026-07-11,'17:50:41.209',702.338,0.0,106.8,0.0,3
2026-07-11,'17:50:41.231',701.042,0.0,112.9,0.0,3
2026-07-11,'17:50:41.330',1091.988,0.0,117.2,0.0,3
2026-07-11,'17:50:41.429',1203.253,0.0,93.2,0.0,3
2026-07-11,'17:50:41.529',1222.336,0.0,77.7,0.0,3
2026-07-11,'17:50:41.630',951.194,0.0,68.2,0.0,3
2026-07-11,'17:50:41.730',806.720,0.0,80.0,0.0,3
2026-07-11,'17:50:41.830',834.575,0.0,89.7,0.0,3
2026-07-11,'17:50:41.929',836.063,0.0,76.8,0.0,3
2026-07-11,'17:50:42.030',757.810,0.0,87.1,0.0,3
2026-07-11,'17:50:43.142',1304.134,0.0,79.1,0.0,3
2026-07-11,'17:50:43.163',1305.659,0.0,72.6,0.0,3
2026-07-11,'17:50:43.263',1312.315,0.0,63.6,0.0,3
2026-07-11,'17:50:43.363',1374.651,0.0,57.5,0.0,3
2026-07-11,'17:50:43.462',993.382,0.0,56.1,0.0,3
2026-07-11,'17:50:43.562',836.679,0.0,69.6,0.0,3
2026-07-11,'17:50:43.662',778.174,0.0,81.0,0.0,3
2026-07-11,'17:50:43.763',732.787,0.0,90.8,0.0,3
2026-07-11,'17:50:43.863',709.068,0.0,99.4,0.0,3
2026-07-11,'17:50:43.962',768.050,0.0,106.8,0.0,3
2026-07-11,'17:50:44.578',761.657,0.0,87.9,0.0,3
2026-07-11,'17:50:44.599',759.055,0.0,75.6,0.0,3
2026-07-11,'17:50:44.699',1038.011,0.0,85.5,0.0,3
2026-07-11,'17:50:44.799',1059.910,0.0,72.8,0.0,3
2026-07-11,'17:50:44.899',1046.052,0.0,64.8,0.0,3
2026-07-11,'17:50:44.998',857.379,0.0,77.3,0.0,3
2026-07-11,'17:50:45.098',690.426,0.0,87.7,0.0,3
2026-07-11,'17:50:45.198',692.339,0.0,96.6,0.0,3
2026-07-11,'17:50:45.299',709.347,0.0,104.1,0.0,3
2026-07-11,'17:50:45.399',718.686,0.0,110.9,0.0,3
2026-07-11,'17:50:46.626',1335.145,0.0,93.7,0.0,3
2026-07-11,'17:50:46.647',1332.154,0.0,81.9,0.0,3
2026-07-11,'17:50:46.747',1422.828,0.0,70.8,0.0,3
2026-07-11,'17:50:46.847',1447.310,0.0,64.5,0.0,3
2026-07-11,'17:50:46.947',1061.807,0.0,60.4,0.0,3
2026-07-11,'17:50:47.047',880.716,0.0,60.9,0.0,3
2026-07-11,'17:50:47.146',835.921,0.0,73.3,0.0,3
2026-07-11,'17:50:47.247',760.895,0.0,84.3,0.0,3
2026-07-11,'17:50:47.346',659.154,0.0,93.8,0.0,3
2026-07-11,'17:50:47.447',622.060,0.0,102.2,0.0,3
2026-07-11,'17:50:48.052',681.675,0.0,109.2,0.0,3
2026-07-11,'17:50:48.074',710.582,0.0,115.2,0.0,3
2026-07-11,'17:50:48.172',1354.374,0.0,93.6,0.0,3
2026-07-11,'17:50:48.273',1501.988,0.0,78.0,0.0,3
2026-07-11,'17:50:48.372',1530.098,0.0,67.7,0.0,3
2026-07-11,'17:50:48.473',1112.974,0.0,61.5,0.0,3
2026-07-11,'17:50:48.573',883.725,0.0,58.7,0.0,3
2026-07-11,'17:50:48.672',801.818,0.0,56.4,0.0,3
2026-07-11,'17:50:48.772',783.567,0.0,69.7,0.0,3
2026-07-11,'17:50:48.872',779.601,0.0,81.2,0.0,3
2026-07-11,'17:50:49.989',1270.852,0.0,77.8,0.0,3
2026-07-11,'17:50:50.011',1277.485,0.0,74.5,0.0,3
2026-07-11,'17:50:50.111',1454.485,0.0,65.3,0.0,3
2026-07-11,'17:50:50.210',1507.060,0.0,59.5,0.0,3
2026-07-11,'17:50:50.310',1178.202,0.0,56.0,0.0,3
2026-07-11,'17:50:50.410',842.214,0.0,68.9,0.0,3
2026-07-11,'17:50:50.511',692.535,0.0,80.6,0.0,3
2026-07-11,'17:50:50.611',700.107,0.0,90.9,0.0,3
2026-07-11,'17:50:50.711',718.921,0.0,99.6,0.0,3
2026-07-11,'17:50:50.810',711.042,0.0,106.9,0.0,3
2026-07-11,'17:50:51.425',660.703,0.0,113.1,0.0,3
2026-07-11,'17:50:51.446',652.226,0.0,118.4,0.0,3
2026-07-11,'17:50:51.546',1094.462,0.0,98.3,0.0,3
2026-07-11,'17:50:51.646',1187.713,0.0,80.8,0.0,3
2026-07-11,'17:50:51.746',1217.511,0.0,69.8,0.0,3
2026-07-11,'17:50:51.845',939.318,0.0,81.0,0.0,3
2026-07-11,'17:50:51.945',761.236,0.0,91.0,0.0,3
2026-07-11,'17:50:52.045',783.190,0.0,99.2,0.0,3
2026-07-11,'17:50:52.146',778.490,0.0,106.0,0.0,3
2026-07-11,'17:50:52.246',733.686,0.0,112.3,0.0,3
2026-07-11,'17:50:53.984',1337.910,0.0,92.1,0.0,3
2026-07-11,'17:50:54.005',1344.846,0.0,78.9,0.0,3
2026-07-11,'17:50:54.105',1525.307,0.0,68.4,0.0,3
2026-07-11,'17:50:54.205',1606.527,0.0,61.5,0.0,3
2026-07-11,'17:50:54.305',1278.466,0.0,57.3,0.0,3
2026-07-11,'17:50:54.404',968.968,0.0,55.1,0.0,3
2026-07-11,'17:50:54.504',839.406,0.0,68.6,0.0,3
2026-07-11,'17:50:54.604',777.272,0.0,80.2,0.0,3
2026-07-11,'17:50:54.705',713.954,0.0,90.1,0.0,3
2026-07-11,'17:50:54.805',695.138,0.0,98.9,0.0,3
2026-07-11,'17:50:55.412',680.383,0.0,106.3,0.0,3
2026-07-11,'17:50:55.433',706.787,0.0,112.7,0.0,3
2026-07-11,'17:50:55.532',1373.542,0.0,92.2,0.0,3
2026-07-11,'17:50:55.632',1535.235,0.0,77.0,0.0,3
2026-07-11,'17:50:55.733',1581.872,0.0,67.0,0.0,3
2026-07-11,'17:50:55.833',1201.700,0.0,61.0,0.0,3
2026-07-11,'17:50:56.428',917.252,0.0,58.2,0.0,3
2026-07-11,'17:50:56.449',913.522,0.0,56.3,0.0,3
2026-07-11,'17:50:56.548',967.847,0.0,58.5,0.0,3
2026-07-11,'17:50:56.648',980.075,0.0,55.2,0.0,3
2026-07-11,'17:50:57.252',1342.613,0.0,52.5,0.0,3
2026-07-11,'17:50:57.274',1349.076,0.0,50.6,0.0,3
2026-07-11,'17:50:57.373',1534.022,0.0,50.0,0.0,3
2026-07-11,'17:50:57.472',1570.223,0.0,50.1,0.0,3
2026-07-11,'17:50:57.572',1365.495,0.0,49.8,0.0,3
2026-07-11,'17:50:57.672',1027.785,0.0,49.8,0.0,3
2026-07-11,'17:50:57.773',844.984,0.0,64.0,0.0,3
2026-07-11,'17:50:57.873',750.459,0.0,76.5,0.0,3
2026-07-11,'17:50:57.973',741.402,0.0,87.1,0.0,3
2026-07-11,'17:50:58.072',773.076,0.0,74.5,0.0,3
2026-07-11,'17:50:58.893',778.229,0.0,84.9,0.0,3
2026-07-11,'17:50:58.914',785.126,0.0,93.7,0.0,3
2026-07-11,'17:50:59.495',817.217,0.0,101.9,0.0,3
2026-07-11,'17:50:59.516',821.832,0.0,108.8,0.0,3
2026-07-11,'17:50:59.615',1054.024,0.0,89.3,0.0,3
2026-07-11,'17:50:59.715',1091.533,0.0,75.3,0.0,3
2026-07-11,'17:50:59.815',1033.509,0.0,66.5,0.0,3
2026-07-11,'17:50:59.916',762.137,0.0,78.6,0.0,3
2026-07-11,'17:51:00.016',691.135,0.0,89.2,0.0,3
2026-07-11,'17:51:00.116',786.404,0.0,77.1,0.0,3
2026-07-11,'17:51:00.727',1397.039,0.0,68.4,0.0,3
2026-07-11,'17:51:00.748',1397.174,0.0,62.8,0.0,3
2026-07-11,'17:51:00.848',1461.798,0.0,58.3,0.0,3
2026-07-11,'17:51:00.947',1441.719,0.0,56.2,0.0,3
2026-07-11,'17:51:01.048',1014.987,0.0,56.3,0.0,3
2026-07-11,'17:51:01.149',805.297,0.0,69.9,0.0,3
2026-07-11,'17:51:01.247',780.216,0.0,80.4,0.0,3
2026-07-11,'17:51:01.347',735.023,0.0,70.5,0.0,3
2026-07-11,'17:51:01.447',729.883,0.0,81.9,0.0,3
2026-07-11,'17:51:01.548',676.674,0.0,91.7,0.0,3
2026-07-11,'17:51:02.664',699.271,0.0,100.4,0.0,3
2026-07-11,'17:51:02.685',701.584,0.0,107.8,0.0,3
2026-07-11,'17:51:02.785',698.683,0.0,113.9,0.0,3
2026-07-11,'17:51:02.884',696.264,0.0,118.9,0.0,3
2026-07-11,'17:51:02.984',681.683,0.0,123.3,0.0,3
2026-07-11,'17:51:03.085',629.890,0.0,126.8,0.0,3
2026-07-11,'17:51:03.185',642.163,0.0,130.2,0.0,3
2026-07-11,'17:51:03.285',732.476,0.0,132.7,0.0,3
2026-07-11,'17:51:03.384',809.529,0.0,104.8,0.0,3
2026-07-11,'17:51:03.485',800.992,0.0,110.8,0.0,3
2026-07-11,'17:51:04.100',1318.605,0.0,115.4,0.0,3
2026-07-11,'17:51:04.122',1319.996,0.0,119.1,0.0,3
2026-07-11,'17:51:04.221',1379.505,0.0,94.0,0.0,3
2026-07-11,'17:51:04.321',1437.649,0.0,77.8,0.0,3
2026-07-11,'17:51:04.420',1093.515,0.0,68.2,0.0,3
2026-07-11,'17:51:04.520',863.571,0.0,62.2,0.0,3
2026-07-11,'17:51:04.620',737.567,0.0,74.9,0.0,3
2026-07-11,'17:51:04.721',696.784,0.0,86.0,0.0,3
2026-07-11,'17:51:04.821',710.348,0.0,95.5,0.0,3
2026-07-11,'17:51:04.920',698.503,0.0,103.5,0.0,3
2026-07-11,'17:51:06.036',649.406,0.0,110.1,0.0,3
2026-07-11,'17:51:06.057',648.831,0.0,115.7,0.0,3
2026-07-11,'17:51:06.156',901.582,0.0,119.6,0.0,3
2026-07-11,'17:51:06.257',978.861,0.0,95.0,0.0,3
2026-07-11,'17:51:06.357',985.155,0.0,79.3,0.0,3
2026-07-11,'17:51:06.456',771.681,0.0,89.7,0.0,3
2026-07-11,'17:51:06.556',618.457,0.0,98.5,0.0,3
2026-07-11,'17:51:06.656',673.024,0.0,105.7,0.0,3
2026-07-11,'17:51:06.757',726.101,0.0,111.8,0.0,3
2026-07-11,'17:51:06.857',737.886,0.0,117.3,0.0,3
2026-07-11,'17:51:07.472',1334.110,0.0,100.6,0.0,3
2026-07-11,'17:51:07.493',1339.991,0.0,88.4,0.0,3
2026-07-11,'17:51:07.592',1416.404,0.0,74.4,0.0,3
2026-07-11,'17:51:07.692',1434.834,0.0,64.7,0.0,3
2026-07-11,'17:51:07.793',997.542,0.0,61.8,0.0,3
2026-07-11,'17:51:07.893',763.121,0.0,74.6,0.0,3
2026-07-11,'17:51:07.992',713.654,0.0,85.1,0.0,3
2026-07-11,'17:51:08.092',717.030,0.0,94.3,0.0,3
2026-07-11,'17:51:08.192',751.812,0.0,102.1,0.0,3
2026-07-11,'17:51:08.293',739.437,0.0,108.7,0.0,3
2026-07-11,'17:51:09.409',740.036,0.0,114.7,0.0,3
2026-07-11,'17:51:09.431',738.154,0.0,119.8,0.0,3
2026-07-11,'17:51:09.530',668.308,0.0,124.2,0.0,3
2026-07-11,'17:51:09.629',625.201,0.0,127.8,0.0,3
2026-07-11,'17:51:09.729',630.469,0.0,130.9,0.0,3
2026-07-11,'17:51:09.829',716.309,0.0,133.3,0.0,3
2026-07-11,'17:51:09.930',749.751,0.0,135.1,0.0,3
2026-07-11,'17:51:10.030',719.061,0.0,137.1,0.0,3
2026-07-11,'17:51:10.129',656.760,0.0,138.9,0.0,3
2026-07-11,'17:51:10.229',635.193,0.0,140.1,0.0,3
2026-07-11,'17:51:10.846',1243.953,0.0,130.1,0.0,3
2026-07-11,'17:51:10.866',1249.094,0.0,114.8,0.0,3
2026-07-11,'17:51:10.967',1288.076,0.0,91.3,0.0,3
2026-07-11,'17:51:11.067',1312.378,0.0,76.1,0.0,3
2026-07-11,'17:51:11.166',933.892,0.0,68.0,0.0,3
2026-07-11,'17:51:11.266',768.465,0.0,79.5,0.0,3
2026-07-11,'17:51:11.366',749.299,0.0,89.5,0.0,3
2026-07-11,'17:51:11.467',742.514,0.0,98.1,0.0,3
2026-07-11,'17:51:11.567',730.136,0.0,105.7,0.0,3
2026-07-11,'17:51:11.667',734.050,0.0,112.3,0.0,3
2026-07-11,'17:51:12.782',743.288,0.0,93.0,0.0,3
2026-07-11,'17:51:12.803',743.260,0.0,79.6,0.0,3
2026-07-11,'17:51:12.902',904.169,0.0,71.8,0.0,3
2026-07-11,'17:51:13.002',1008.448,0.0,64.4,0.0,3
2026-07-11,'17:51:13.103',1039.545,0.0,59.1,0.0,3
2026-07-11,'17:51:13.203',902.228,0.0,56.9,0.0,3
2026-07-11,'17:51:13.303',755.092,0.0,70.8,0.0,3
2026-07-11,'17:51:13.402',690.485,0.0,81.9,0.0,3
2026-07-11,'17:51:13.503',705.614,0.0,91.4,0.0,3
2026-07-11,'17:51:13.602',706.297,0.0,99.8,0.0,3
2026-07-11,'17:51:14.219',1314.646,0.0,106.6,0.0,3
2026-07-11,'17:51:14.240',1315.353,0.0,111.8,0.0,3
2026-07-11,'17:51:14.340',1453.343,0.0,89.3,0.0,3
2026-07-11,'17:51:14.439',1510.861,0.0,74.8,0.0,3
2026-07-11,'17:51:14.539',1116.800,0.0,66.2,0.0,3
2026-07-11,'17:51:14.639',817.856,0.0,78.0,0.0,3
2026-07-11,'17:51:14.740',662.971,0.0,88.2,0.0,3
2026-07-11,'17:51:14.840',666.285,0.0,97.4,0.0,3
2026-07-11,'17:51:14.940',743.820,0.0,105.1,0.0,3
2026-07-11,'17:51:15.039',790.018,0.0,111.0,0.0,3
2026-07-11,'17:51:16.155',778.531,0.0,116.3,0.0,3
2026-07-11,'17:51:16.176',788.676,0.0,120.8,0.0,3
2026-07-11,'17:51:16.275',935.428,0.0,124.1,0.0,3
2026-07-11,'17:51:16.376',978.436,0.0,97.9,0.0,3
2026-07-11,'17:51:16.476',977.123,0.0,81.3,0.0,3
2026-07-11,'17:51:16.575',797.723,0.0,91.5,0.0,3
2026-07-11,'17:51:16.675',709.363,0.0,99.9,0.0,3
2026-07-11,'17:51:16.775',714.607,0.0,106.8,0.0,3
2026-07-11,'17:51:16.876',679.045,0.0,112.6,0.0,3
2026-07-11,'17:51:16.976',674.878,0.0,118.0,0.0,3
2026-07-11,'17:51:17.592',1319.755,0.0,96.7,0.0,3
2026-07-11,'17:51:17.614',1321.985,0.0,82.6,0.0,3
2026-07-11,'17:51:17.712',1483.306,0.0,70.6,0.0,3
2026-07-11,'17:51:17.812',1524.375,0.0,62.6,0.0,3
2026-07-11,'17:51:17.913',1160.549,0.0,58.1,0.0,3
2026-07-11,'17:51:18.013',899.297,0.0,67.8,0.0,3
2026-07-11,'17:51:18.113',856.910,0.0,78.4,0.0,3
2026-07-11,'17:51:18.212',834.863,0.0,70.0,0.0,3
2026-07-11,'17:51:18.313',782.728,0.0,81.5,0.0,3
2026-07-11,'17:51:18.412',676.506,0.0,91.4,0.0,3
2026-07-11,'17:51:19.529',598.081,0.0,100.1,0.0,3
2026-07-11,'17:51:19.550',597.498,0.0,107.5,0.0,3
2026-07-11,'17:51:19.650',648.645,0.0,113.4,0.0,3
2026-07-11,'17:51:19.749',659.448,0.0,118.1,0.0,3
2026-07-11,'17:51:19.849',685.742,0.0,122.5,0.0,3
2026-07-11,'17:51:19.949',679.012,0.0,125.9,0.0,3
2026-07-11,'17:51:20.050',704.624,0.0,129.0,0.0,3
2026-07-11,'17:51:20.150',727.351,0.0,131.9,0.0,3
2026-07-11,'17:51:20.249',700.978,0.0,134.6,0.0,3
2026-07-11,'17:51:20.349',685.459,0.0,136.6,0.0,3
2026-07-11,'17:51:20.965',1210.727,0.0,130.5,0.0,3
2026-07-11,'17:51:20.985',1212.076,0.0,120.8,0.0,3
2026-07-11,'17:51:21.086',1230.090,0.0,95.2,0.0,3
2026-07-11,'17:51:21.186',1250.087,0.0,78.6,0.0,3
2026-07-11,'17:51:21.286',981.105,0.0,69.6,0.0,3
2026-07-11,'17:51:21.385',927.430,0.0,62.9,0.0,3
2026-07-11,'17:51:21.485',893.539,0.0,58.5,0.0,3
2026-07-11,'17:51:21.585',835.063,0.0,71.7,0.0,3
2026-07-11,'17:51:21.686',721.531,0.0,83.3,0.0,3
2026-07-11,'17:51:21.786',702.753,0.0,93.2,0.0,3
2026-07-11,'17:51:22.905',682.874,0.0,101.4,0.0,3
2026-07-11,'17:51:22.927',681.736,0.0,108.4,0.0,3
2026-07-11,'17:51:23.025',790.503,0.0,113.8,0.0,3
2026-07-11,'17:51:23.125',759.319,0.0,92.0,0.0,3
2026-07-11,'17:51:23.226',735.620,0.0,100.2,0.0,3
2026-07-11,'17:51:23.326',691.509,0.0,107.5,0.0,3
2026-07-11,'17:51:23.426',804.016,0.0,88.1,0.0,3
2026-07-11,'17:51:23.525',866.790,0.0,75.0,0.0,3
2026-07-11,'17:51:23.625',820.228,0.0,85.5,0.0,3
2026-07-11,'17:51:23.725',698.926,0.0,94.7,0.0,3
2026-07-11,'17:51:24.338',1248.583,0.0,85.4,0.0,3
2026-07-11,'17:51:24.359',1250.396,0.0,78.2,0.0,3
2026-07-11,'17:51:24.459',1292.518,0.0,67.2,0.0,3
2026-07-11,'17:51:24.558',1338.650,0.0,60.0,0.0,3
2026-07-11,'17:51:24.658',976.565,0.0,59.3,0.0,3
2026-07-11,'17:51:24.758',831.693,0.0,72.2,0.0,3
2026-07-11,'17:51:24.859',761.396,0.0,83.3,0.0,3
2026-07-11,'17:51:24.959',724.417,0.0,93.1,0.0,3
2026-07-11,'17:51:25.059',725.909,0.0,101.5,0.0,3
2026-07-11,'17:51:25.158',750.475,0.0,84.0,0.0,3
2026-07-11,'17:51:26.275',761.965,0.0,93.1,0.0,3
2026-07-11,'17:51:26.296',762.102,0.0,100.8,0.0,3
2026-07-11,'17:51:26.395',826.460,0.0,107.4,0.0,3
2026-07-11,'17:51:26.496',804.813,0.0,87.5,0.0,3
2026-07-11,'17:51:26.596',790.956,0.0,94.4,0.0,3
2026-07-11,'17:51:26.696',755.131,0.0,102.7,0.0,3
2026-07-11,'17:51:26.795',732.115,0.0,109.4,0.0,3
2026-07-11,'17:51:26.895',747.130,0.0,115.0,0.0,3
2026-07-11,'17:51:26.995',756.692,0.0,119.8,0.0,3
2026-07-11,'17:51:27.096',733.884,0.0,123.7,0.0,3
2026-07-11,'17:51:27.710',1332.759,0.0,100.8,0.0,3
2026-07-11,'17:51:27.732',1337.904,0.0,85.6,0.0,3
2026-07-11,'17:51:27.831',1445.866,0.0,72.3,0.0,3
2026-07-11,'17:51:27.930',1515.527,0.0,63.6,0.0,3
2026-07-11,'17:51:28.030',1173.098,0.0,58.9,0.0,3
2026-07-11,'17:51:28.131',916.174,0.0,71.4,0.0,3
2026-07-11,'17:51:28.231',778.429,0.0,82.9,0.0,3
2026-07-11,'17:51:28.331',779.084,0.0,92.7,0.0,3
2026-07-11,'17:51:28.430',769.182,0.0,100.3,0.0,3
2026-07-11,'17:51:28.530',714.127,0.0,107.1,0.0,3
2026-07-11,'17:51:29.648',663.828,0.0,113.1,0.0,3
2026-07-11,'17:51:29.669',664.294,0.0,118.2,0.0,3
2026-07-11,'17:51:29.768',686.011,0.0,122.4,0.0,3
2026-07-11,'17:51:29.869',730.035,0.0,104.2,0.0,3
2026-07-11,'17:51:29.969',739.380,0.0,110.8,0.0,3
2026-07-11,'17:51:30.068',709.113,0.0,116.6,0.0,3
2026-07-11,'17:51:30.168',708.968,0.0,121.3,0.0,3
2026-07-11,'17:51:30.268',721.685,0.0,125.1,0.0,3
2026-07-11,'17:51:30.369',681.221,0.0,128.2,0.0,3
2026-07-11,'17:51:30.469',689.947,0.0,131.3,0.0,3
2026-07-11,'17:51:31.084',1340.822,0.0,104.2,0.0,3
2026-07-11,'17:51:31.106',1341.868,0.0,86.6,0.0,3
2026-07-11,'17:51:31.204',1493.684,0.0,73.1,0.0,3
2026-07-11,'17:51:31.304',1550.055,0.0,64.1,0.0,3
2026-07-11,'17:51:31.404',1135.749,0.0,59.2,0.0,3
2026-07-11,'17:51:31.505',839.622,0.0,72.1,0.0,3
2026-07-11,'17:51:31.605',720.265,0.0,83.6,0.0,3
2026-07-11,'17:51:31.704',707.964,0.0,93.0,0.0,3
2026-07-11,'17:51:31.804',727.610,0.0,101.0,0.0,3
2026-07-11,'17:51:31.904',760.744,0.0,107.8,0.0,3
2026-07-11,'17:51:33.021',733.234,0.0,113.6,0.0,3
2026-07-11,'17:51:33.042',745.244,0.0,118.5,0.0,3
2026-07-11,'17:51:33.142',845.874,0.0,122.5,0.0,3
2026-07-11,'17:51:33.242',788.655,0.0,97.4,0.0,3
2026-07-11,'17:51:33.342',782.448,0.0,105.1,0.0,3
2026-07-11,'17:51:33.441',700.469,0.0,111.5,0.0,3
2026-07-11,'17:51:33.541',715.000,0.0,116.7,0.0,3
2026-07-11,'17:51:33.641',747.968,0.0,121.2,0.0,3
2026-07-11,'17:51:33.742',708.064,0.0,125.0,0.0,3
2026-07-11,'17:51:33.842',682.631,0.0,128.5,0.0,3
2026-07-11,'17:51:34.458',1325.904,0.0,102.3,0.0,3
2026-07-11,'17:51:34.480',1327.365,0.0,85.2,0.0,3
2026-07-11,'17:51:34.578',1500.993,0.0,72.1,0.0,3
2026-07-11,'17:51:34.678',1571.850,0.0,63.6,0.0,3
2026-07-11,'17:51:34.779',1198.882,0.0,58.6,0.0,3
2026-07-11,'17:51:34.879',905.604,0.0,71.5,0.0,3
2026-07-11,'17:51:34.979',809.096,0.0,82.8,0.0,3
2026-07-11,'17:51:35.078',782.620,0.0,72.3,0.0,3
2026-07-11,'17:51:35.178',750.307,0.0,82.6,0.0,3
2026-07-11,'17:51:35.278',723.244,0.0,92.2,0.0,3
2026-07-11,'17:51:36.395',702.851,0.0,100.4,0.0,3
2026-07-11,'17:51:36.415',714.050,0.0,107.4,0.0,3
2026-07-11,'17:51:36.516',825.316,0.0,113.2,0.0,3
2026-07-11,'17:51:36.616',814.876,0.0,91.6,0.0,3
2026-07-11,'17:51:36.715',789.665,0.0,100.2,0.0,3
2026-07-11,'17:51:36.815',646.723,0.0,107.3,0.0,3
2026-07-11,'17:51:36.915',655.184,0.0,113.3,0.0,3
2026-07-11,'17:51:37.016',676.825,0.0,118.3,0.0,3
2026-07-11,'17:51:37.116',712.392,0.0,122.9,0.0,3
2026-07-11,'17:51:37.216',738.162,0.0,126.9,0.0,3
2026-07-11,'17:51:37.831',1350.559,0.0,101.2,0.0,3
2026-07-11,'17:51:37.852',1352.194,0.0,84.5,0.0,3
2026-07-11,'17:51:37.951',1458.081,0.0,71.7,0.0,3
2026-07-11,'17:51:38.051',1501.206,0.0,63.1,0.0,3
2026-07-11,'17:51:38.152',1115.444,0.0,58.6,0.0,3
2026-07-11,'17:51:38.252',918.191,0.0,71.3,0.0,3
2026-07-11,'17:51:38.351',844.435,0.0,81.1,0.0,3
2026-07-11,'17:51:38.451',757.583,0.0,71.7,0.0,3
